File Name,Process,Start Time,End Time,Processing Duration,Status
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 23 OCR on Page 55,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 56 to Lines,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 56,11/19/2024 10:39,11/19/2024 10:39,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 56,11/19/2024 10:39,11/19/2024 10:39,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 56,11/19/2024 10:39,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 23 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 24 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 25 OCR on Page 56,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 57 to Lines,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 23 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 24 OCR on Page 57,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 58 to Lines,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 58,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 59 to Lines,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:40,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 59,11/19/2024 10:40,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 59,11/19/2024 10:41,11/19/2024 10:41,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 60 to Lines,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 23 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 24 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 25 OCR on Page 60,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 61 to Lines,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 23 OCR on Page 61,11/19/2024 10:41,11/19/2024 10:41,0:00:01,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 62 to Lines,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 12 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 21 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 22 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 23 OCR on Page 62,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 63 to Lines,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 63,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 63,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 63,11/19/2024 10:41,11/19/2024 10:41,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 63,11/19/2024 10:41,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 63,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Page 64 to Lines,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 1 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 2 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 3 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 4 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 5 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 6 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 7 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 8 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 9 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 10 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 11 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 13 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 14 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 15 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 16 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 17 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 18 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 19 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
"4 THE ANTI TERRORISM ACT, 1997",Line 20 OCR on Page 64,11/19/2024 10:42,11/19/2024 10:42,0:00:00,Success
